LAST_ACTIVITY_BLOCK,LAST_ACTIVITY_BLOCK_TIMESTAMP,USER_ADDRESS,CONTRACT_ADDRESS,CURRENT_BAL_UNADJ,CURRENT_BAL,USD_VALUE_LAST_ACTIVITY,USD_VALUE_NOW,SYMBOL,TOKEN_NAME,DECIMALS,HAS_DECIMAL,HAS_PRICE,LAST_RECORDED_PRICE,ROWNUMBER,BALANCE
17945900,2023-08-19 02:39:35.000,0xc0571b2cc9b21fefc1460851ab78550d06402bb6,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17948596,2023-08-19 11:42:59.000,0xdf313d1f46f0b389cda2995afaaeeac60c9b3ba6,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17946147,2023-08-19 03:28:59.000,0xabb77d443c8f50c3f16cf8ae126941ba9153d9fd,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
18040833,2023-09-01 09:33:35.000,0x953bb3aa4671b859298d98f70890b510176add63,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17947412,2023-08-19 07:43:47.000,0xaa805a36c07e68d3be328ad496f2327daa9d4c14,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17944010,2023-08-18 20:19:23.000,0xb5360d78643a0b0f39b4f32c629a2a920b74e3dc,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
18058689,2023-09-03 21:37:11.000,0x60c9a0ddf534a4aed50bd88c9d030cca63a4184e,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17950113,2023-08-19 16:49:11.000,0x4cf2c4de3a6a379470815d6cabadbd8577ba8b35,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17945105,2023-08-18 23:59:23.000,0x5d1e563cd1926befd765939c625a78af419be217,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17946423,2023-08-19 04:24:35.000,0x4a889a12c7c5aeccfe956fe06d6286ef43bbd445,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17961528,2023-08-21 07:11:23.000,0x1116392d2655c7bd7120f05d9abe8b352a8904a3,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17948608,2023-08-19 11:45:23.000,0xf0fef972978956f863b907882a2b765abb0b42c5,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17987259,2023-08-24 21:32:23.000,0xe3f1f50b8aac9c25cc1bceb22a0d668a38edc045,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17949980,2023-08-19 16:22:35.000,0xd1dbc815c5cadf8ebf87bb3be5f123bc756a2563,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17951218,2023-08-19 20:32:11.000,0xd3fac37e04a928f581459ea81d7b1e2dc64c2fbb,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17950398,2023-08-19 17:46:47.000,0xfce06794701c67c422e7b84d3e58f9d121fd4482,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17995575,2023-08-26 01:27:35.000,0xff1882511a5673194b252c35f2530562f74f47e4,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17947426,2023-08-19 07:46:47.000,0x3007b29381d3543f3743afec9a38e27bc729d65a,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17991836,2023-08-25 12:54:23.000,0xce5c80f38f01e4a29d9bd1f64bb7905b3da6c9d0,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17944305,2023-08-18 21:18:35.000,0xd0bb63e2c183db414977eaa6b547601e46e12ed4,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17945322,2023-08-19 00:43:11.000,0xd512ffe85be6f9ce44091c4bfb474f0293e818dc,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17954415,2023-08-20 07:17:35.000,0x28017d81dcc9234153648469d2ee1af8ffb7757f,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
18018943,2023-08-29 07:58:47.000,0xaf42e51b8d38876d6b3af4cae83aa513c35570c3,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
18155554,2023-09-17 11:47:35.000,0xca3c4a6eda25e2d1a32f5937716c2d31b15b84d2,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17952420,2023-08-20 00:34:47.000,0xeca830ea34579452b6e54f60eedf1a7042921c1b,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17948420,2023-08-19 11:07:23.000,0x0a01d97d2085a16ddb2532bb865f658076d20044,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17948475,2023-08-19 11:18:23.000,0x28f52df2a9484b065b1446823e2c0491e89b1a7c,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17949197,2023-08-19 13:44:35.000,0x51b7047a028a92377209e1df0320b0a248944778,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17991055,2023-08-25 10:17:11.000,0x9da456f23371afe89a99bf53dede6ed08f33a379,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17945902,2023-08-19 02:39:59.000,0xb63c35de8bdab1ef40c8009d5225645d663aa743,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17948391,2023-08-19 11:01:35.000,0xf5f1066c48ab3cd2045adc1b3355091c516d85b9,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17967589,2023-08-22 03:32:23.000,0x3fcd51b20d1735b324db12cdb81efeb7fcfa5ed0,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
18017467,2023-08-29 03:00:11.000,0x5390dfbf488922df27fe2a085d1cb8375a565a4d,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17944071,2023-08-18 20:31:35.000,0x7caff387c3b0c6d80b347bcb0bba1e28216df50f,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17956414,2023-08-20 14:00:35.000,0x945188a5ad11b6e69a49d2eb37a56faa7f9eb29d,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17959828,2023-08-21 01:28:11.000,0xbcd61c66063a647b428f6fd4706dfe3dca3474e7,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17961673,2023-08-21 07:40:23.000,0x8994d333edda7410300b3a96aa61b8bad703ef8d,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17999727,2023-08-26 15:26:47.000,0x960574ca3f7e35a113b71befe0123f2ff365f207,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17956376,2023-08-20 13:52:47.000,0x9949fde512c6a00836fd5dd8d1cbd2fe0d9f5849,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17983880,2023-08-24 10:10:59.000,0xb470759be166e48aa7bbfeba43b345ac8caff8ee,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17945719,2023-08-19 02:03:11.000,0xf2c6739bb84c1d97295f8ab24a49213705e554db,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17991122,2023-08-25 10:30:35.000,0xa6d8af8cf4ce3456fdaae711ac222e0f5f8f6484,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17992047,2023-08-25 13:36:35.000,0x4306dd0c18b58e34e587003841d736a449392d49,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17946991,2023-08-19 06:18:35.000,0x445052a6d2e8469c5e8ad5cae8e8bb8f717ffbe5,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17945889,2023-08-19 02:37:23.000,0x677cf321a6aabc18c9b60556cdfb969436c42db1,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17946179,2023-08-19 03:35:23.000,0x5c7c98ef2a46ca3e66aec0775ee8153953727a92,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17980823,2023-08-23 23:54:47.000,0x4bc70560dad0ceab283f87f5957a7ba948c41bd8,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17951492,2023-08-19 21:27:11.000,0x652a5697d2a17b01bd424554c9cc561a8d063dbb,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17996560,2023-08-26 04:47:11.000,0x6f077c76664b5f9f2c2bbe5d4d85873348baeffe,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
18018414,2023-08-29 06:11:47.000,0x6b67623ff56c10d9dcfc2152425f90285fc74ddd,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17978906,2023-08-23 17:29:35.000,0xae9ca0930ebb97b374db24c7f8b2f89c2b5564fa,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17959643,2023-08-21 00:51:11.000,0xd80d57e2d1cbf09b14626ec3974f12c1952917c8,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17999214,2023-08-26 13:43:35.000,0xf735c03e50bdb14880c9a0940743737860ac7256,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17943674,2023-08-18 19:11:35.000,0xb0623c91c65621df716ab8afe5f66656b21a9108,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
18155442,2023-09-17 11:24:47.000,0xb1ce560618e7d983c4e5af9689c8248b0dc3ae92,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17948565,2023-08-19 11:36:47.000,0xe4b00e9e3f044eee2269cfbbe2ccc7fdd52a497e,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17949654,2023-08-19 15:16:47.000,0xba285c02e75755cdc9934dbbc45ea17c5ad65385,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17948571,2023-08-19 11:37:59.000,0xdbbd65026a07cfbfa1aa92744e4d69951686077d,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17944093,2023-08-18 20:35:59.000,0xfe6cad88f4c68b153fc2fa042e63c1a9ac3d6d6a,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
18040263,2023-09-01 07:38:59.000,0xffd93569b883e25ee87fa515c77bf4f327d069f0,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17951137,2023-08-19 20:15:47.000,0xd62e3a24c71e124d126193e1db64c3f97abcf39b,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17949839,2023-08-19 15:54:11.000,0xc996638676cf613924e3e5e7b3e6df0f64163137,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
18021441,2023-08-29 16:23:59.000,0xe638cb3fa853622b2824cbdab3c27b06e8049651,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17944703,2023-08-18 22:38:47.000,0xe725ef344a16c1394c2e1fea2fe61efea97859db,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
18020433,2023-08-29 13:00:47.000,0x30f0149363f860bd37015a77da1db8b5845545cc,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17947286,2023-08-19 07:18:35.000,0x5113572b92454cb8bd6d86c71a9710dc389ae14b,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17944028,2023-08-18 20:22:59.000,0xa0cf2260ca43252a3620e80a5cfe40968f042634,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17951336,2023-08-19 20:55:59.000,0xbf8e7d9b1b01875c74da634234c31494793a1df8,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17945824,2023-08-19 02:24:23.000,0xde5469f19ba75b0778aee9aa65775c807e25d80a,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17946717,2023-08-19 05:23:35.000,0xe0c3b5b08c2315a5b165511b019e0f8b523f2b54,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17947194,2023-08-19 06:59:47.000,0x42ea7eea68ecb07d8436e8957323d5c6ba764ec9,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17975659,2023-08-23 06:36:23.000,0x79ed407b2f9c660e06c0481f3576944082229ec7,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17959803,2023-08-21 01:23:11.000,0x92acda942d2719d5524bbddd8b4342bc195edd06,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17951125,2023-08-19 20:13:11.000,0xc08a111f737c5ffc07a2558c554dfc4de5694ec0,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17948661,2023-08-19 11:55:59.000,0xddf29ea907a415c9629af3f43a9612dec3fc481c,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17952600,2023-08-20 01:11:11.000,0xf43e00e64574596b43f48a34ca84956ab527fd72,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17945090,2023-08-18 23:56:23.000,0x9c38e37acfb3d1deffaddbb2f647d855c5d34e79,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
18005745,2023-08-27 11:36:47.000,0xaa9cedfbb352b916c14c275517966374e4d81855,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17946292,2023-08-19 03:58:11.000,0xb312ce289179d068ab144d4bb273ca14ae686893,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17946641,2023-08-19 05:08:23.000,0x590c673a9803748bf412ccea5fedf71aeda3eeb5,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17950097,2023-08-19 16:45:59.000,0x95e7d4f742ed4ebf9cc405eadd195cd638e33e3b,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17948188,2023-08-19 10:20:47.000,0x3228f7c49e10d12e4d1406bfe1edfce1a3599567,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17946738,2023-08-19 05:27:47.000,0x4f9285efe27e44dfbe679ca8fef70fa8172517fb,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17954724,2023-08-20 08:19:59.000,0x61100690c228ce49481199d8757478061f0506c4,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17945989,2023-08-19 02:57:23.000,0x672c3b982325be86e221fe5d0eb5391ffa9cc8fc,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17953353,2023-08-20 03:42:59.000,0x68a0d35ec89683c1dce4536578c300d32b94f75d,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17945472,2023-08-19 01:13:23.000,0x4907657ee7eb359f996f56fcb57fda037c76d25f,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17947592,2023-08-19 08:20:23.000,0x4ab68d88c0eebe11c0e44d98a1a24279c8c1c66c,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17945069,2023-08-18 23:52:11.000,0x187b5b402bd21dac018f6b8c24998f1cc75f31c8,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
18009305,2023-08-27 23:35:23.000,0xd7654f8620d45eff37e6c3162143d43a26f86671,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17950054,2023-08-19 16:37:23.000,0xf8cd26759783ec812477d4ae913a255798add206,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
18155571,2023-09-17 11:50:59.000,0xe420345431c678d1bc123b919b49c58b377425f2,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
18045774,2023-09-02 02:10:23.000,0x3028159a3fcc48053cade0bae7def0ba7440187e,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17948596,2023-08-19 11:42:59.000,0x7fc77f454282f3660941c83853062471a1962750,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17944034,2023-08-18 20:24:11.000,0xaff53bddfec9fa75c1246d8e4822ce616ab84c0c,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17946764,2023-08-19 05:32:59.000,0xcf8d3063e7074b38f4548a7e2798ce2d498a8ee2,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17947362,2023-08-19 07:33:47.000,0xeb18e1b055d7c52c4b66f640723429e693770b41,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17947968,2023-08-19 09:36:11.000,0xd59c20efa3fcc5871d6789f725244465bcd6aa0e,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17952198,2023-08-19 23:49:23.000,0x2aaf6dd649960c8b5c1cd59ad93a798815ad3313,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17946432,2023-08-19 04:26:23.000,0x51bc6e879f49c3ef4ad29dc0abfd5d26c3e77886,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17948092,2023-08-19 10:01:11.000,0x7252b80dbd14ebd63bce68dcabe529b0dfb81025,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17945789,2023-08-19 02:17:11.000,0xac53bddc9afe88844e92857cac3ed863858182b9,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17948641,2023-08-19 11:51:59.000,0xcbe7fb7d79a8c74ae4990f6f6cd08938f3e84c8b,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17944268,2023-08-18 21:11:11.000,0xfc1840dd8e642f6e0586652b68928ac7860ab5f9,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17945161,2023-08-19 00:10:35.000,0x03e81230edb43a393d33b4e6724f31b955327f0c,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
18015363,2023-08-28 19:56:47.000,0x3ef418118d1decf42226580305fd4f5ccadccfa6,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17946082,2023-08-19 03:15:59.000,0x4d45cf4061d30635f3af496b6ec244f7e71d5866,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
18105862,2023-09-10 12:05:47.000,0xba246a7df93bf8c7009dba1fee636ac40c210f00,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17946413,2023-08-19 04:22:35.000,0xdd30b0def53ce3104a9e761cda005a8759c13d08,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17946768,2023-08-19 05:33:47.000,0xf11a3703226a02825f23a02c1b3663be8fc46060,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17953318,2023-08-20 03:35:47.000,0x05f7f81ef8b158be44b96a3a3bd5351bdf28946c,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17946429,2023-08-19 04:25:47.000,0xb27381caaceac1fd37e0638752bfc5cbd808754e,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17945983,2023-08-19 02:56:11.000,0xb56a8480db3c68c72bb23c2f1aa7ddfb4036b2e0,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17999219,2023-08-26 13:44:35.000,0xa7abbf2a689762a8121ea6e151ab539dd6a6f18d,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17983464,2023-08-24 08:46:59.000,0x373678e468a51b881bfd2f2957ec992072e0d78a,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17992900,2023-08-25 16:28:47.000,0x320e9c56a7d9ea24614ad3f39ea0545a343557c6,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17946084,2023-08-19 03:16:23.000,0xb88e79b1a9049e19055fcdd666d5ed7be4cd1073,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
17948177,2023-08-19 10:18:35.000,0x8ea66c9c2d65fd20fedbcfd942d6e01bed1d1e18,0xccccccccc9507ce17987409cc8c598733ba9b670,1,"null","null","null",COIN,Coin by Jan Robert Leegte,"null",false,false,"null",1,1
